camn,frame,timestamp,cam_received_timestamp,device_timestamp,block_id,x,y,area,slope,eccentricity,frame_pt_idx,cur_val,mean_val,sumsqf_val
7,9495,NaN,1746558304.341743,791378679744,9703,476.57138,428.5239,79310.0,-0.1697264,2.5171454,0,255,1.3347219,2.154485
6,9495,NaN,1746558304.3474,777661473114,9711,100.730934,313.7187,93694.0,0.3739821,1.3915621,0,255,8.494323,74.10134
4,9495,NaN,1746558304.3480496,781908039162,9706,365.90277,321.32074,90251.0,0.38741818,1.4957366,0,255,4.233474,18.254946
7,9496,NaN,1746558304.351559,791388680031,9704,467.9133,425.93723,79320.0,-0.1775725,2.5179644,0,255,1.3334948,2.055504
5,9496,NaN,1746558304.35289,797867845758,9701,473.56503,400.5146,68381.0,-0.1806581,2.9437783,0,255,2.4942374,6.4711876
6,9496,NaN,1746558304.3573968,777671473401,9712,95.393036,310.7084,93951.0,0.35464087,1.3743787,0,255,6.0343733,37.642345
4,9496,NaN,1746558304.358077,781918039449,9707,364.58716,318.52438,90388.0,0.41009337,1.4878505,0,255,5.2779202,28.142479
7,9497,NaN,1746558304.3615246,791398680318,9705,459.42072,423.42697,78822.0,-0.17268738,2.5365536,0,255,1.260426,1.7812778
5,9497,NaN,1746558304.3629,797877846045,9702,466.57706,398.17813,68013.0,-0.19461033,2.921542,0,255,2.244399,5.3203235
6,9497,NaN,1746558304.3674202,777681473688,9713,90.133446,307.76813,94112.0,0.37947518,1.376652,0,255,6.0343733,37.642345
4,9497,NaN,1746558304.368049,781928039763,9708,363.26315,315.80527,91225.0,0.3950442,1.492469,0,255,5.353815,28.98472
7,9498,NaN,1746558304.3716018,791408680632,9706,451.0784,421.0357,78908.0,-0.1788803,2.5426688,0,255,1.3223042,1.9669119
5,9498,NaN,1746558304.3729093,797887846332,9703,459.89984,395.8889,67653.0,-0.18419395,2.9680598,0,255,2.3573956,5.786979
6,9498,NaN,1746558304.3773654,777691474002,9714,84.93382,305.0144,93760.0,0.37550133,1.3830343,0,255,6.0343733,37.642345
4,9498,NaN,1746558304.3780296,781938040050,9709,361.9661,313.2749,91594.0,0.39563516,1.5069562,0,255,5.472457,30.40907
7,9499,NaN,1746558304.3816962,791418680919,9707,442.92603,418.75467,78218.0,-0.18936294,2.5311368,0,255,1.2498264,1.7645735
5,9499,NaN,1746558304.382976,797897846646,9704,453.21344,393.73242,66789.0,-0.19352166,2.9771473,0,255,2.4964616,6.4823093
6,9499,NaN,1746558304.3873527,777701474289,9715,80.00668,302.43857,93483.0,0.387779,1.3525271,0,255,8.473299,73.02006
4,9499,NaN,1746558304.3880424,781948040364,9710,360.8125,310.94705,91662.0,0.40647766,1.5025816,0,255,4.1033063,17.248463
7,9500,NaN,1746558304.391587,791428681206,9708,434.9798,416.63736,77806.0,-0.18533434,2.5855973,0,255,1.3606833,2.2249398
5,9500,NaN,1746558304.3928905,797907846933,9705,446.74286,391.8012,66677.0,-0.19207418,3.0107381,0,255,2.2505965,5.252982
6,9500,NaN,1746558304.397382,777711474576,9716,75.176994,300.09436,93890.0,0.3841525,1.3640897,0,255,8.377297,71.03571
4,9500,NaN,1746558304.3980455,781958040651,9711,359.82193,308.8183,91723.0,0.38955927,1.4933262,0,255,3.818889,15.089603
7,9501,NaN,1746558304.4015436,791438681493,9709,427.14734,414.79657,77704.0,-0.19023317,2.535121,0,255,1.116817,1.370251
5,9501,NaN,1746558304.4028828,797917847220,9706,440.21533,390.11618,66406.0,-0.20210162,2.9610102,0,255,2.39473,6.159623
6,9501,NaN,1746558304.4074202,777721474863,9717,70.51802,298.03888,94413.0,0.38506427,1.3739742,0,255,8.298983,69.37984
4,9501,NaN,1746558304.4080546,781968040938,9712,358.79965,306.9831,91923.0,0.40137506,1.4837885,0,255,3.818889,15.089603
7,9502,NaN,1746558304.4116037,791448681780,9710,419.599,413.19858,77123.0,-0.19901054,2.5989094,0,255,1.3179853,1.9539561
5,9502,NaN,1746558304.4129143,797927847534,9707,434.12207,388.71744,65410.0,-0.20991904,3.0081418,0,255,2.2263167,5.1315794
6,9502,NaN,1746558304.4174578,777731475177,9718,65.86369,296.31985,94486.0,0.37293032,1.3678763,0,255,2.9699447,9.016955
4,9502,NaN,1746558304.418094,781978041225,9713,357.83746,305.50308,91712.0,0.37503526,1.4893606,0,255,3.818889,15.089603
7,9503,NaN,1746558304.4215581,791458682094,9711,412.14243,411.98273,77055.0,-0.2062837,2.5768948,0,255,1.4268824,2.2970068
5,9503,NaN,1746558304.422889,797937847821,9708,427.98578,387.70166,65152.0,-0.21187061,3.0424721,0,255,2.3636694,5.818349
6,9503,NaN,1746558304.4274023,777741475464,9719,61.29139,295.04935,94403.0,0.37305638,1.3676895,0,255,0.5294755,0.5294755
4,9503,NaN,1746558304.4281049,781988041539,9714,356.78156,304.45956,92020.0,0.36640412,1.4939271,0,255,3.818889,15.089603
7,9504,NaN,1746558304.4316013,791468682381,9712,404.9966,411.1643,76723.0,-0.21594392,2.602606,0,255,1.4780213,2.533256
5,9504,NaN,1746558304.43289,797947848108,9709,422.19125,387.07315,65098.0,-0.21999958,2.985776,0,255,2.28545,5.42725
6,9504,NaN,1746558304.437476,777751475778,9720,56.685272,294.05524,95578.0,0.38063088,1.3487747,0,255,0.45696345,0.45696345
4,9504,NaN,1746558304.4380326,781998041826,9715,355.72427,303.72818,92407.0,0.4083361,1.465088,0,255,3.818889,15.089603
7,9505,NaN,1746558304.440933,791478682668,9713,397.86462,410.6124,76304.0,-0.21654885,2.637697,0,255,1.0668937,1.3356932
5,9505,NaN,1746558304.442803,797957848395,9710,416.39206,386.59943,64877.0,-0.22850358,3.0814385,0,255,2.4763548,6.4374847
6,9505,NaN,1746558304.4474542,777761476065,9721,52.376343,293.26007,96306.0,0.36463645,1.3283685,0,255,0.36315468,0.36315468
4,9505,NaN,1746558304.4480503,782008042113,9716,354.82523,303.2139,92497.0,0.40979448,1.4864714,0,255,3.818889,15.089603
7,9506,NaN,1746558304.4507985,791488682982,9714,391.0043,410.2729,76206.0,-0.22192012,2.6240158,0,255,1.2829568,1.8858294
5,9506,NaN,1746558304.4528406,797967848709,9711,410.6992,386.35577,64652.0,-0.23384507,3.01176,0,255,2.429949,6.164397
6,9506,NaN,1746558304.4575121,777771476352,9722,48.276867,292.7872,96562.0,0.3792175,1.3295135,0,255,0.36315468,0.36315468
4,9506,NaN,1746558304.4580503,782018042400,9717,354.10202,303.0021,92973.0,0.40891206,1.4821423,0,255,3.818889,15.089603
7,9507,NaN,1746558304.4608324,791498683269,9715,384.0586,410.1419,76096.0,-0.22690797,2.6452878,0,255,1.0797657,1.3524445
5,9507,NaN,1746558304.4627967,797977848996,9712,405.08945,386.3329,64585.0,-0.23586129,3.0311878,0,255,2.4245834,6.12292
6,9507,NaN,1746558304.4673936,777781476639,9723,44.242413,292.46545,97115.0,0.36652505,1.3502117,0,255,0.17865217,0.17865217
4,9507,NaN,1746558304.4680686,782028042714,9718,353.50763,302.95023,92964.0,0.42478898,1.4568067,0,255,3.818889,15.089603
7,9508,NaN,1746558304.4707837,791508683556,9716,377.41333,410.17538,76181.0,-0.23524593,2.675798,0,255,1.4172722,2.265605
5,9508,NaN,1746558304.4728813,797987849283,9713,399.43845,386.43088,64311.0,-0.24310885,3.0523515,0,255,2.4780931,6.4358435
6,9508,NaN,1746558304.4774227,777791476953,9724,40.159424,292.41302,97847.0,0.37683702,1.3404317,0,255,0.36206537,0.36206537
4,9508,NaN,1746558304.4780393,782038043001,9719,352.80157,303.12234,93124.0,0.4191387,1.4860516,0,255,3.818889,15.089603
7,9509,NaN,1746558304.4810305,791518683870,9717,370.62375,410.34262,76127.0,-0.23886158,2.6603308,0,255,1.3145008,2.0190685
5,9509,NaN,1746558304.4828222,797997849570,9714,394.0228,386.74567,63910.0,-0.24395214,3.0556438,0,255,2.463676,6.318378
6,9509,NaN,1746558304.487435,777801477240,9725,35.89384,292.3987,97873.0,0.3611854,1.3398466,0,255,0.48882222,0.48882222
4,9509,NaN,1746558304.4879546,782048043288,9720,351.9132,303.39395,93484.0,0.41021472,1.5029699,0,255,3.818889,15.089603
7,9510,NaN,1746558304.49078,791528684157,9718,364.15292,410.67697,75988.0,-0.23939411,2.6885028,0,255,1.1432927,1.429879
5,9510,NaN,1746558304.492813,798007849884,9715,388.6438,387.16547,64300.0,-0.24344996,3.0258598,0,255,2.379471,5.9556675
6,9510,NaN,1746558304.4974508,777811477527,9726,31.502312,292.5529,98411.0,0.34045306,1.3515183,0,255,0.25416404,0.25416404
4,9510,NaN,1746558304.4979858,782058043602,9721,350.8264,303.79565,94105.0,0.39631882,1.4653192,0,255,3.818889,15.089603
7,9511,NaN,1746558304.5007682,791538684444,9719,357.4915,411.09897,76027.0,-0.24228089,2.6830125,0,255,0.99656963,1.1202443
5,9511,NaN,1746558304.502845,798017850171,9716,383.4695,387.60822,63744.0,-0.24512285,3.0814738,0,255,2.383139,5.934525
6,9511,NaN,1746558304.5074546,777821477814,9727,26.86243,292.69147,98707.0,0.3397291,1.3601389,0,255,0.124384314,0.124384314
4,9511,NaN,1746558304.5080554,782068043889,9722,349.43246,304.1729,93605.0,0.41104788,1.4653121,0,255,3.818889,15.089603
7,9512,NaN,1746558304.5108302,791548684731,9720,351.03113,411.51028,75681.0,-0.23842159,2.682278,0,255,1.0824095,1.247228
5,9512,NaN,1746558304.5128062,798027850485,9717,378.28897,388.10562,63941.0,-0.24342561,3.0004127,0,255,2.383139,5.934525
6,9512,NaN,1746558304.5174367,777831478128,9728,22.265491,292.71643,98824.0,0.3144384,1.3575687,0,255,0.13688287,0.13688287
4,9512,NaN,1746558304.518049,782078044176,9723,347.97336,304.468,94192.0,0.4066141,1.501686,0,255,3.818889,15.089603
7,9513,NaN,1746558304.5208206,791558685045,9721,344.47565,411.8445,75970.0,-0.24208003,2.6908846,0,255,1.208994,1.682692
5,9513,NaN,1746558304.5228174,798037850772,9718,373.26343,388.44724,63646.0,-0.24866158,3.0600986,0,255,2.3565042,5.7960396
6,9513,NaN,1746558304.5273879,777841478415,9729,17.463404,292.66132,99341.0,0.32353947,1.3730843,0,255,0.49443844,0.49443844
4,9513,NaN,1746558304.5280435,782088044463,9724,346.37762,304.73734,94295.0,0.41735858,1.4566463,0,255,5.462298,30.189264
7,9514,NaN,1746558304.530805,791568685332,9722,338.06226,412.14896,75320.0,-0.2429239,2.6844242,0,255,1.2014785,1.6928064
5,9514,NaN,1746558304.5328174,798047851059,9719,368.29044,388.75635,63342.0,-0.24119285,3.035567,0,255,2.1922588,4.988462
6,9514,NaN,1746558304.5374641,777851478702,9730,12.71551,292.69415,98457.0,0.35653603,1.3007636,0,255,0.44159776,0.44159776
4,9514,NaN,1746558304.5380476,782098044777,9725,344.59735,304.93036,94733.0,0.42112395,1.4696463,0,255,3.824827,14.936884
7,9515,NaN,1746558304.5407968,791578685619,9723,331.65448,412.42822,75079.0,-0.2498691,2.6819258,0,255,1.3010002,1.9029999
5,9515,NaN,1746558304.5427926,798057851346,9720,363.60825,389.0661,63137.0,-0.25466296,2.96671,0,255,2.45858,6.328012
6,9515,NaN,1746558304.547392,777861479016,9731,8.782829,292.7142,87567.0,2.9313314,1.197964,0,255,0.41938713,0.41938713
4,9515,NaN,1746558304.5480397,782108045064,9726,342.5096,305.09683,94867.0,0.42468575,1.4912753,0,255,4.3380923,19.16971
7,9516,NaN,1746558304.5508258,791588685933,9724,325.38806,412.63074,74931.0,-0.24019194,2.6803966,0,255,1.3428795,2.0286384
5,9516,NaN,1746558304.5528145,798067851633,9721,359.03073,389.30618,62803.0,-0.24823508,2.9372604,0,255,2.1922588,4.988462
6,9516,NaN,1746558304.5574229,777871479303,9732,5.868452,292.693,63148.0,20.182861,2.074279,0,255,0.41938713,0.41938713
4,9516,NaN,1746558304.5580614,782118045351,9727,340.06396,305.15964,95146.0,0.42968985,1.5108045,0,255,4.3380923,19.16971
7,9517,NaN,1746558304.560791,791598686220,9725,319.3373,412.71103,75121.0,-0.2496327,2.6919065,0,255,1.0848058,1.3492783
5,9517,NaN,1746558304.5628197,798077851947,9722,354.89084,389.39005,62541.0,-0.2550567,2.9191756,0,255,2.4015892,6.036803
6,9517,NaN,1746558304.5674074,777881479590,9733,3.3208618,292.38156,34158.0,86.84593,4.2220345,0,255,1.9312394,3.8960586
4,9517,NaN,1746558304.567991,782128045638,9728,337.34848,305.01062,96014.0,0.42055032,1.5098814,0,255,4.3380923,19.16971
7,9518,NaN,1746558304.570777,791608686507,9726,313.4282,412.60526,74508.0,-0.24553409,2.6785526,0,255,1.3942624,2.2216926
5,9518,NaN,1746558304.5728242,798087852234,9723,350.8831,389.33118,62234.0,-0.25240678,2.9079516,0,255,2.2558727,5.324066
6,9518,NaN,1746558304.57745,777891479877,9734,0.9760812,291.86713,8278.0,-707.2367,13.70012,0,255,7.563361,57.576126
4,9518,NaN,1746558304.578009,782138045952,9729,334.26926,304.70572,96110.0,0.42871407,1.5105296,0,255,4.3380923,19.16971
7,9519,NaN,1746558304.5808334,791618686794,9727,307.69702,412.29895,74571.0,-0.24772847,2.6296563,0,255,1.0798494,1.2395475
5,9519,NaN,1746558304.5827723,798097852521,9724,347.0723,389.06107,62120.0,-0.25760767,2.8900256,0,255,2.225436,5.6065702
6,9519,NaN,1746558304.587385,777901480191,9735,3.034414,292.34714,2005.0,7.368724,4.27421,0,47,8.091453,65.75043
4,9519,NaN,1746558304.5880492,782148046239,9730,331.09335,304.0689,96134.0,0.43653554,1.5281999,0,255,4.3380923,19.16971
7,9520,NaN,1746558304.5908134,791628687108,9728,302.03622,411.80585,74743.0,-0.24512899,2.6413176,0,255,1.3225443,2.0085852
5,9520,NaN,1746558304.5928142,798107852808,9725,343.46414,388.5671,61713.0,-0.25720182,2.926389,0,255,2.3458722,5.7431498
6,9520,NaN,1746558304.5974483,777911480478,9736,1098.3353,533.03955,42434.0,0.14462805,1.3197103,0,0,29.700033,1002.9182
4,9520,NaN,1746558304.598045,782158046526,9731,327.84586,303.20734,96346.0,0.4429685,1.5203696,0,255,4.3380923,19.16971
7,9521,NaN,1746558304.600774,791638687395,9729,296.45795,411.09662,74638.0,-0.23987699,2.6325173,0,255,1.3059738,1.9542834
5,9521,NaN,1746558304.6028206,798117853122,9726,339.8571,387.86768,61459.0,-0.26146984,2.8755312,0,255,2.2920778,5.460391
4,9521,NaN,1746558304.608032,782168046840,9732,324.56815,302.13788,96554.0,0.43545863,1.5177208,0,255,4.3380923,19.16971
7,9522,NaN,1746558304.6108625,791648687682,9730,290.96506,410.18817,74096.0,-0.23952526,2.6064627,0,255,0.9416529,0.9700762
5,9522,NaN,1746558304.6128,798127853409,9727,336.45868,387.01263,61377.0,-0.24954483,2.8345463,0,255,2.4430423,6.2152085
4,9522,NaN,1746558304.618054,782178047127,9733,321.37518,300.8023,97030.0,0.44666076,1.5097435,0,255,5.416835,29.600128
7,9523,NaN,1746558304.620858,791658687969,9731,285.70587,409.1253,74007.0,-0.233069,2.5750403,0,255,1.356935,2.1788366
5,9523,NaN,1746558304.6228223,798137853723,9728,333.0399,385.94794,61546.0,-0.25068575,2.8681424,0,255,2.4622192,6.311094
6,9521,NaN,1746558304.6073973,777921480765,9737,1098.2289,533.0144,42677.0,0.17854406,1.3179237,0,1,30.756857,1075.4662
6,9522,NaN,1746558304.6174295,777931481052,9738,1098.0948,532.965,42767.0,0.25917074,1.3767864,0,1,29.700033,1002.9182
6,9523,NaN,1746558304.6274493,777941481366,9739,1097.9614,532.8943,42900.0,0.34185442,1.4781603,0,1,29.700033,1002.9182
4,9523,NaN,1746558304.6280665,782188047414,9734,318.2789,299.29874,97151.0,0.4589907,1.511021,0,255,4.270349,18.589272
7,9524,NaN,1746558304.6308675,791668688283,9732,280.42142,407.90314,74131.0,-0.23899102,2.5972764,0,255,1.1667819,1.5734873
5,9524,NaN,1746558304.632848,798147854010,9729,329.78073,384.78735,61157.0,-0.2511686,2.8603427,0,255,2.2459583,5.242904
6,9524,NaN,1746558304.637477,777951481653,9740,1097.788,532.83405,43233.0,0.4004903,1.6965444,0,0,29.700033,1002.9182
4,9524,NaN,1746558304.6380804,782198047701,9735,315.38058,297.72473,98137.0,0.44511443,1.5720749,0,255,4.270349,18.589272
7,9525,NaN,1746558304.640869,791678688570,9733,275.38025,406.56317,73670.0,-0.22562368,2.622812,0,255,1.1215534,1.3970435
5,9525,NaN,1746558304.6428876,798157854297,9730,326.47504,383.51425,60985.0,-0.2503471,2.8534598,0,255,2.2459583,5.242904
6,9525,NaN,1746558304.6474292,777961481940,9741,1097.6686,532.8138,43402.0,0.40885544,1.8782394,0,0,29.700033,1002.9182
4,9525,NaN,1746558304.6480687,782208048015,9736,312.73196,295.8403,98942.0,0.40901706,1.5806692,0,255,4.270349,18.589272
7,9526,NaN,1746558304.6508842,791688688857,9734,270.50708,404.98267,73919.0,-0.22683017,2.5402257,0,255,0.46128607,0.5300342
5,9526,NaN,1746558304.652843,798167854584,9731,323.15778,381.9858,61192.0,-0.24382958,2.8106928,0,255,2.3773017,5.953145
6,9526,NaN,1746558304.6574588,777971482254,9742,1097.5542,532.7783,43569.0,0.40190038,2.1106894,0,0,29.700033,1002.9182
4,9526,NaN,1746558304.6580625,782218048302,9737,310.92224,293.9308,97488.0,0.44132534,1.4710293,0,255,4.0227785,17.715622
7,9527,NaN,1746558304.6608672,791698689171,9735,265.67258,403.23334,73668.0,-0.22901785,2.5456798,0,255,1.4025972,2.2647514
5,9527,NaN,1746558304.662858,798177854898,9732,319.6322,380.39114,61416.0,-0.2412913,2.7993643,0,255,2.3944087,5.972045
6,9527,NaN,1746558304.6674674,777981482541,9743,1097.4062,532.7362,43741.0,0.39404798,2.39776,0,0,27.186348,840.5027
4,9527,NaN,1746558304.6680245,782228048589,9738,309.61465,292.0321,94085.0,0.4872826,1.344008,0,255,2.806443,8.941268
7,9528,NaN,1746558304.6708443,791708689458,9736,260.84738,401.47632,73360.0,-0.2176635,2.5762808,0,255,1.216533,1.6934214
6,9528,NaN,1746558304.6774757,777991482828,9744,1097.3013,532.64496,43654.0,0.3972844,2.7344685,0,1,30.756857,1075.4662
4,9528,NaN,1746558304.678071,782238048876,9739,308.6008,290.02618,91183.0,0.5477307,1.2720631,0,255,0.7811452,0.7811452
7,9529,NaN,1746558304.6808956,791718689745,9737,256.194,399.72345,73486.0,-0.2211503,2.5963056,0,255,0.87806135,0.9285686
6,9529,NaN,1746558304.6874864,778001483115,9745,1097.1805,532.58405,43755.0,0.38818794,3.1160867,0,0,26.627127,804.8764
4,9529,NaN,1746558304.6880786,782248049190,9740,307.42786,288.10968,91038.0,0.51467896,1.2828134,0,255,0.19129823,0.19129823
7,9530,NaN,1746558304.690955,791728690059,9738,251.66115,398.10562,73402.0,-0.22399756,2.556229,0,255,1.1731634,1.5358479
5,9528,NaN,1746558304.6729145,798187855185,9733,316.2013,378.71887,61111.0,-0.23323482,2.8279784,0,255,2.291775,5.4588776
5,9529,NaN,1746558304.6828487,798197855472,9734,312.64487,377.13504,61292.0,-0.23351005,2.7929049,0,255,2.1244717,4.6633115
5,9530,NaN,1746558304.6928835,798207855759,9735,309.18607,375.61285,60728.0,-0.24062774,2.8544412,0,255,2.2496562,5.2482815
6,9530,NaN,1746558304.697478,778011483429,9746,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,9530,NaN,1746558304.6980736,782258049477,9741,306.396,286.28473,87991.0,0.6021809,1.2185653,0,255,0.0,0.0
7,9531,NaN,1746558304.7009313,791738690346,9739,247.24948,396.58438,72930.0,-0.22409813,2.597041,0,255,1.0239624,1.180699
5,9531,NaN,1746558304.702891,798217856046,9736,305.91357,374.18204,61034.0,-0.24558558,2.810578,0,255,2.395697,5.996036
6,9531,NaN,1746558304.7074149,778021483716,9747,1097.0762,532.5617,43876.0,0.37284166,3.5753376,0,1,36.612133,1535.6984
5,9532,NaN,1746558304.7128816,798227856360,9737,302.7932,372.70047,60610.0,-0.24748185,2.854572,0,255,2.4370081,6.2696266
6,9532,NaN,1746558304.7173653,778031484003,9748,1097.2097,532.6241,43791.0,0.3674101,3.4060528,0,1,30.222109,1041.2904
5,9533,NaN,1746558304.7228668,798237856647,9738,299.8437,371.18506,60984.0,-0.24420932,2.7705538,0,255,2.3898187,5.9627438
4,9531,NaN,1746558304.7081318,782268049764,9742,305.93506,284.77502,76516.0,0.9881273,1.1092488,0,255,0.082209535,0.082209535
4,9532,NaN,1746558304.7181163,782278050078,9743,305.7071,283.28513,63424.0,-33.505356,1.1472925,0,255,0.082209535,0.082209535
6,9533,NaN,1746558304.7273061,778041484290,9749,1097.241,532.6459,43844.0,0.35773432,3.4412155,0,0,30.222109,1041.2904
4,9533,NaN,1746558304.7280421,782288050365,9744,305.39774,281.58783,51083.0,-6.6390195,1.2380995,0,255,0.08296544,0.08296544
7,9532,NaN,1746558304.7109516,791748690633,9740,242.96355,395.03387,73342.0,-0.2342458,2.54665,0,255,1.0602293,1.2910242
7,9533,NaN,1746558304.7207832,791758690920,9741,238.89432,393.44077,72467.0,-0.22318521,2.5551023,0,255,1.2499834,1.8584328
5,9534,NaN,1746558304.7328062,798247856961,9739,105.04388,13.855804,4376.0,12.78409,17.264933,0,255,2.1073923,4.6242065
7,9534,NaN,1746558304.7308338,791768691207,9742,234.96175,391.74905,72725.0,-0.22758421,2.5647743,0,255,1.3668066,2.1004205
6,9534,NaN,1746558304.737319,778051484604,9750,1046.7385,530.8894,42850.0,-0.2673545,2.5436535,0,0,30.668802,1079.121
4,9534,NaN,1746558304.7379332,782298050652,9745,304.1578,279.49472,42941.0,0.3835339,1.776145,0,255,0.35851794,0.37149993
7,9535,NaN,1746558304.740812,791778691521,9743,231.12978,390.01627,72731.0,-0.23675992,2.5218503,0,255,0.9339605,0.9522307
5,9535,NaN,1746558304.7428699,798257857248,9740,104.93772,17.173597,4833.0,11.804935,22.018412,0,255,2.035283,4.289852
6,9535,NaN,1746558304.7473845,778061484891,9751,1046.6342,530.91943,43013.0,-0.25974697,2.296977,0,1,27.685148,866.656
4,9535,NaN,1746558304.7480001,782308050966,9746,301.6152,276.90155,37134.0,0.36803523,4.2424135,0,255,0.35851794,0.37149993
7,9536,NaN,1746558304.7508228,791788691808,9744,227.45784,388.37717,72219.0,-0.23253554,2.5421526,0,255,1.0204166,1.1113274
5,9536,NaN,1746558304.7528868,798267857535,9741,291.21173,366.45505,60376.0,-0.24610034,2.8009462,0,255,2.409572,6.0478597
6,9536,NaN,1746558304.7574131,778071485178,9752,1046.5309,530.92883,43247.0,-0.25499982,2.075965,0,0,27.685148,866.656
4,9536,NaN,1746558304.7579823,782318051253,9747,298.034,273.9265,31327.0,0.3756376,6.1737747,0,255,1.3811375,2.9638963
7,9537,NaN,1746558304.7608414,791798692095,9745,223.83096,386.73584,72489.0,-0.23235594,2.5767632,0,255,0.89174974,0.95270467
5,9537,NaN,1746558304.7628348,798277857822,9742,288.56116,364.9743,60036.0,-0.24565288,2.8070412,0,255,2.4990354,6.495175
6,9537,NaN,1746558304.7674687,778081485492,9753,1046.3566,530.97534,43396.0,-0.21962398,1.7918781,0,1,27.685148,866.656
4,9537,NaN,1746558304.7680824,782328051540,9748,293.50143,270.78522,27099.0,0.38694397,4.107474,0,255,1.3811375,2.9638963
7,9538,NaN,1746558304.7708445,791808692409,9746,220.33852,385.18817,72178.0,-0.23231186,2.5305154,0,255,0.90875715,0.9820315
5,9538,NaN,1746558304.7730243,798287858136,9743,285.95325,363.5363,59908.0,-0.25183523,2.8322048,0,255,2.4703588,6.3517957
6,9538,NaN,1746558304.7774177,778091485779,9754,1046.1782,531.0219,43589.0,-0.15089463,1.6095366,0,0,27.685148,866.656
4,9538,NaN,1746558304.7780707,782338051827,9749,290.9091,268.27954,30218.0,0.53305626,1.4439858,0,255,0.20642489,0.20642489
7,9539,NaN,1746558304.7809272,791818692696,9747,216.89548,383.6094,71880.0,-0.22728059,2.5766945,0,255,1.1135758,1.3708317
5,9539,NaN,1746558304.782904,798297858423,9744,283.42166,362.02084,59777.0,-0.24795476,2.7631686,0,255,2.437114,6.1855664
6,9539,NaN,1746558304.7874632,778101486066,9755,1098.0714,533.00885,43311.0,0.26779807,1.6060269,0,0,29.700033,1002.9182
4,9539,NaN,1746558304.7881055,782348052141,9750,290.99402,266.62698,41994.0,0.86640656,1.2235283,0,255,0.27245662,0.3464886
7,9540,NaN,1746558304.7908456,791828692983,9748,213.47374,381.86093,72354.0,-0.23687941,2.5260715,0,255,1.2322028,1.7224499
5,9540,NaN,1746558304.7928708,798307858710,9745,106.20715,30.184034,5537.0,-1.052846,21.520641,0,255,2.1542876,4.8433256
6,9540,NaN,1746558304.7974694,778111486380,9756,1046.0,531.0565,44051.0,-0.062864244,1.6320096,0,0,27.685148,866.656
4,9540,NaN,1746558304.7980692,782358052428,9751,291.0799,264.8185,54815.0,0.85582787,1.1577518,0,255,0.37132314,0.42690033
7,9541,NaN,1746558304.800986,791838693297,9749,210.12111,379.94553,72253.0,-0.23999137,2.509497,0,255,1.0284225,1.1611617
5,9541,NaN,1746558304.8029282,798317858997,9746,278.38406,358.51147,59890.0,-0.25784397,2.7591066,0,255,2.4947743,6.543885
6,9541,NaN,1746558304.8075173,778121486667,9757,1045.9808,531.0023,44421.0,-0.10071476,1.7723848,0,0,27.685148,866.656
4,9541,NaN,1746558304.8082218,782368052715,9752,291.0241,262.68762,66601.0,0.8255302,1.1621455,0,255,0.37132314,0.42690033
7,9542,NaN,1746558304.8109324,791848693584,9750,206.76268,377.9458,72583.0,-0.2361079,2.505343,0,255,1.0983827,1.3354398
5,9542,NaN,1746558304.8128963,798327859311,9747,275.86166,356.64426,60186.0,-0.24821386,2.805731,0,255,2.3538888,5.8350906
6,9542,NaN,1746558304.817474,778131486954,9758,1045.8925,531.001,44386.0,-0.067540795,1.7479843,0,0,27.685148,866.656
4,9542,NaN,1746558304.8181686,782378053002,9753,290.86765,260.7373,75585.0,0.708858,1.205713,0,255,0.3917423,0.4100126
7,9543,NaN,1746558304.820932,791858693871,9751,203.40675,376.01685,72063.0,-0.23455973,2.497415,0,255,0.4411082,0.47266158
5,9543,NaN,1746558304.8229136,798337859598,9748,273.2619,354.8886,59791.0,-0.25262463,2.7684271,0,255,2.2694361,5.390286
6,9543,NaN,1746558304.8274567,778141487241,9759,1045.8999,530.9386,44659.0,-0.053732518,1.810923,0,0,27.685148,866.656
4,9543,NaN,1746558304.8280752,782388053316,9754,290.65945,258.87012,82758.0,0.70823455,1.2408681,0,255,0.43640938,0.43640938
7,9544,NaN,1746558304.8309398,791868694158,9752,200.11156,374.31583,71958.0,-0.23208533,2.5417771,0,255,0.4411082,0.47266158
5,9544,NaN,1746558304.8329146,798347859912,9749,270.73605,353.3859,59880.0,-0.24803255,2.8166487,0,255,2.4933813,6.466905
6,9544,NaN,1746558304.837497,778151487528,9760,1097.7323,532.87866,43723.0,0.3220059,1.9055158,0,0,29.700033,1002.9182
4,9544,NaN,1746558304.8380904,782398053603,9755,290.3298,257.18704,88779.0,0.59175986,1.3124744,0,255,0.43640938,0.43640938
7,9545,NaN,1746558304.840842,791878694472,9753,196.84528,372.85886,72009.0,-0.23169002,2.5698886,0,255,0.4411082,0.47266158
5,9545,NaN,1746558304.8428888,798357860199,9750,268.17825,352.06857,59624.0,-0.25463125,2.7857535,0,255,2.3874831,5.9766283
6,9545,NaN,1746558304.8475294,778161487842,9761,1045.3899,530.99347,44106.0,0.404849,1.6857737,0,0,31.555553,1134.8378
4,9545,NaN,1746558304.848104,782408053890,9756,289.927,255.99228,93595.0,0.5167807,1.3585845,0,255,0.07239841,0.07239841
7,9546,NaN,1746558304.8509288,791888694759,9754,193.67593,371.7697,71557.0,-0.23975393,2.5928032,0,255,0.4411082,0.47266158
